OBJECTID,Point of Origin Jurisdictional Unit Identifier,Point of Origin Protecting Unit Identifier,Reported Unit Identifier,Fire Incident Number,Fire Code,Incident Name,Fire Discovered Calendar Year,Fire Discovered Date,Fire Discovered Date Estimated Flag,Fire Control Date,Fire Control Date Estimated Flag,Incident General Cause Name,Collection Method,Total Reported Acres,GIS Acres,Complex Name,Irwin Identifier,Wildland Fire Perimeter Comments,Administrative Unit Code,Administrative State Code,GlobalID,Created Date,Created By Name,Modified Date,Modify By Name,created_user,created_date,last_edited_user,last_edited_date,Original_GlobalID,Unique Fire Identifier,Shape__Area,Shape__Length
184033,USCACDD,USCACDD,USCACDD,3195,H1TX,Mine,2014,2/17/2014 12:00:00 AM,NO,2/17/2014 12:00:00 AM,NO,Human,GPS-Walked,21.6,19.09390434, ,{647E5806-CE1A-4B8F-B21A-F402B53788EF},Shooting,CAD06000,CA,27182599-0168-43be-a909-98407a7f955e,2/8/2018 7:41:28 AM,jnewman,1/29/2019 11:29:23 AM,jnewman,,,,,{6361680E-4E02-4551-8BFB-C20C4D522946},2014-CACDD-003195,7.51949050936673E-06,0.0123962065252526
184037,USCAPRI,USCALNU,USCACND,6365,FS5K,Indian U,2010,8/24/2010 12:00:00 AM,NO,8/25/2010 12:00:00 AM,NO,Human,Mixed Methods,384,346.92305477, , , ,CAC09000,CA,bd5df60e-635b-4445-92ed-94e2faf5a8cb,2/12/2018 11:57:17 AM,jnewman,1/29/2019 11:28:44 AM,jnewman,,,,,{C23C9286-AB51-4EFA-8B1E-A3D7ED5BDD78},2010-CACND-006365,0.000146313605000614,0.0514064818177353
184042,USCAPRI,USCABTU,USCANOD,10975,K4Q6,Wall,2017,7/7/2017 12:00:00 AM,NO,7/19/2017 12:00:00 AM,NO,Undetermined,Mixed Methods,6033,6026.56059555,,,,CAN06000,CA,8cf64228-d7a3-4e73-aef6-e77380cd2f5f,1/29/2018 10:19:19 AM,jnewman,1/29/2019 11:28:10 AM,jnewman,,,,,{64326205-E537-4F63-B553-77C9B434342E},2017-CANOD-010975,0.00255282239777443,0.39947646830603
184044,USCAPRI,USCAFKU,USCACND,9289,K3W7,Derrick,2017,4/2/2017 12:00:00 AM,NO,4/3/2017 12:00:00 AM,NO,Undetermined,Mixed Methods,1530,1561.65693243,,,,CAC09000,CA,36b89870-bb2e-404d-bf1a-83d35e4ba8b1,1/29/2018 10:19:19 AM,jnewman,1/29/2019 11:28:44 AM,jnewman,,,,,{46A06B29-DB32-44F3-B080-26118CFC7374},2017-CACND-009289,0.000633344373909495,0.129022177400022
184047,USCAPRI,USCAANF,USCACDD,3622,E5VL,Station,2009,8/26/2009 12:00:00 AM,NO,10/31/2009 12:00:00 AM,NO,Undetermined,Mixed Methods,160557,160832.46889059, , , ,CAD06000,CA,9b12adde-deb6-4123-aed0-e80473a56cf4,2/12/2018 11:57:48 AM,jnewman,1/29/2019 11:29:23 AM,jnewman,,,,,{B8AE20A7-D26B-4545-A1A3-85E4668E7870},2009-CACDD-003622,0.0637559772317218,2.1417745903717
184048,USCAPRI,USCAKRN,USCACND,14093,EWX3,Sand,2009,5/17/2009 12:00:00 AM,NO,5/17/2009 12:00:00 AM,NO,Natural,GPS-Walked,10,17.27697657, , , ,CAC06000,CA,401d9d32-0330-4c2d-960f-2b15f46c743c,2/12/2018 11:57:48 AM,jnewman,1/29/2019 11:28:44 AM,jnewman,,,,,{7AAAF703-C6C7-4ACB-8D57-0048F64AA908},2009-CACND-014093,7.05022057445603E-06,0.0115809219693816
184050,USCAPRI,USCATCU,USCACND,12170,LE6D,Point,2017,10/9/2017 12:00:00 AM,NO,10/11/2017 12:00:00 AM,NO,Human,Mixed Methods,130,130.40855432,,,,CAC08000,CA,61aba749-bcd9-4d42-8332-194787c292eb,1/29/2018 10:19:19 AM,jnewman,1/29/2019 11:28:44 AM,jnewman,,,,,{61A79656-A125-4F75-AB65-2192DE5CDCCD},2017-CACND-012170,5.44287331649684E-05,0.0631568942278752
184054,USCAPRI,USCALAC,USCACDD,3008,KG9X,Sand,2016,7/22/2016 12:00:00 AM,NO,10/10/2016 12:00:00 AM,NO,Undetermined,Mixed Methods,41432,41382.85395632, ,,,CAD06000,CA,a1daf986-9256-429a-bd80-da88a2bf4a36,2/7/2018 9:40:06 AM,jnewman,1/29/2019 11:29:23 AM,jnewman,,,,,{47A3ED60-2D66-443E-9EC8-B94AED736559},2016-CACDD-003008,0.0164164130280824,1.00854301954785
184058,USCANOD,USCATGU,USCANOD,4369,FTX3,TGU Hog,2010,8/27/2010 12:00:00 AM,NO,8/27/2010 12:00:00 AM,NO,Undetermined,GPS-Driven,42,41.61955168, , , ,CAN06000,CA,84f4a218-1453-4f2a-9d69-995e20fee2de,2/12/2018 11:57:18 AM,jnewman,1/29/2019 11:28:10 AM,jnewman,,,,,{8D10FC07-03E6-4242-8AE5-149823D02E94},2010-CANOD-004369,1.78347759174358E-05,0.0221139340755688
184059,USCAPRI,USCALNU,USCACND,11045,LE5R,Nuns,2017,10/8/2017 12:00:00 AM,NO,10/29/2017 12:00:00 AM,NO,Undetermined,Mixed Methods,56556,56556.17615307,Southern LNU Complex,,,CAC05000,CA,2e0c2877-7cf9-4402-8400-6a37e7770609,1/29/2018 10:19:19 AM,jnewman,1/29/2019 11:28:44 AM,jnewman,,,,,{7208987E-52BE-4082-8BBA-876FF5D230D3},2017-CACND-011045,0.023596497854669,2.62084452244989
184060,USCACDD,USCABDF,USCACDD,11784,G6AM,Windy,2012,8/13/2012 12:00:00 AM,NO,8/13/2012 12:00:00 AM,NO,Natural,Mixed Methods,137,15.23527966,<Null>,{54E8B8F7-620D-4DE7-A439-A77E8C87DB87}, ,CAD06000,CA,0575b327-7601-43de-a1ae-28b96176b322,2/12/2018 11:56:03 AM,jnewman,1/29/2019 11:29:23 AM,jnewman,,,,,{A069C1F9-CBB4-42DB-A2F4-5A1DA0215CD6},2012-CACDD-011784,6.01292640567408E-06,0.0169773160498176
184061,USCACDD,USCAKRN,USCACDD,18854,K0WF,West Fire,2017,5/22/2017 12:00:00 AM,NO,5/22/2017 12:00:00 AM,NO,Human,Mixed Methods,131,131.01996592,,,,CAD05000,CA,219a34cf-bd4b-4bb0-b72f-ebe27398fb29,1/29/2018 10:19:18 AM,jnewman,1/29/2019 11:29:23 AM,jnewman,,,,,{EB3BB565-C60A-4B50-B0A0-8AD54E9A6F14},2017-CACDD-018854,5.23303706359002E-05,0.0440223502448494
184064,USCANOD,USCATGU,USCANOD,5210,G1ER,Gover,2012,7/7/2012 12:00:00 AM,NO,7/9/2012 12:00:00 AM,NO,Human,Mixed Methods,100.2,110.95034077,<Null>,{1F2212D3-3642-46C8-B5C1-4BC1CE3F2925}, ,CAN06000,CA,e1e9cae9-64b0-4f5c-8eaf-cd0d242e4445,2/12/2018 11:56:03 AM,jnewman,1/29/2019 11:28:11 AM,jnewman,,,,,{C63C1C3F-0392-4BDC-BBEA-AF99BD78E458},2012-CANOD-005210,4.76222789984604E-05,0.0306350859388468
184065,USCANOD,USCATGU,USCANOD,9672,L5RK,Sun,2018,10/7/2018 12:00:00 AM,NO,10/13/2018 12:00:00 AM,NO,Unknown,Unknown,3889,3866.87227482,,,,CAN06000,CA,e7a3d3ab-3094-4b49-9812-32ce0532ae35,1/29/2019 10:29:39 AM,jnewman,2/6/2019 11:13:34 AM,jnewman,,,,,{E87898B8-C6EA-4955-ADC5-53FD2D0BECE5},2018-CANOD-009672,0.0016558739030188,0.250620445394792
184066,USCAINF,USCACND,USCACND,607805,FM9U,Mono,2010,7/26/2010 12:00:00 AM,NO,8/3/2010 12:00:00 AM,NO,Natural,Mixed Methods,1205,1204.50207133, , , ,CAC07000,CA,70037946-fb97-4957-9adc-c73197759fd5,2/12/2018 11:57:17 AM,jnewman,1/29/2019 11:28:44 AM,jnewman,,,,,{45DA9587-9E2B-43F6-A698-51FE6CA314AE},2010-CACND-607805,0.000499337880683015,0.126265575604496
184067,USCAPRI,USCAMEU,USCACND,8344,K5YH,Range,2017,7/17/2017 12:00:00 AM,NO,7/17/2017 12:00:00 AM,NO,Human,Mixed Methods,20,92.62033645,,,,CAC05000,CA,7ca149b1-a938-416f-a261-295082e2b01c,1/29/2018 10:19:19 AM,jnewman,1/29/2019 11:28:44 AM,jnewman,,,,,{58E05E52-3DC9-4CFF-B7FB-E4665D773460},2017-CACND-008344,3.90769978366734E-05,0.027105199612409
184069,USCACDD,USCACDD,USCACDD,2248,LK4D,Border 3,2018,2/8/2018 12:00:00 AM,NO,2/9/2018 12:00:00 AM,NO,Human,GPS-Walked,13.9,12.25543569,,,,CAD06000,CA,e541da68-76db-45f5-abae-ebbba438a0b0,1/29/2019 10:29:38 AM,jnewman,2/6/2019 11:10:31 AM,jnewman,,,,,{4800661E-9B36-4599-A9A4-72DB23221CCF},2018-CACDD-002248,4.76192417409038E-06,0.0204835765531128
184072,USCAPRI,USCARRU,USCACDD,97965,GJ4K,Free,2011,10/22/2011 12:00:00 AM,NO,10/22/2011 12:00:00 AM,NO,Unknown,GPS-Walked,10,15.91060306, , , ,CAD06000,CA,62bdc4a1-0ba5-42d8-b7e0-c2706df109cb,2/12/2018 11:56:39 AM,jnewman,1/29/2019 11:29:23 AM,jnewman,,,,,{69013149-34A4-4A15-A009-5546CBF98208},2011-CACDD-097965,6.27485746917955E-06,0.0212559957202774
184074,USCACDD,USCARRU,USCACDD,8564,F4CK,Steele 2,2011,5/29/2011 12:00:00 AM,NO,5/29/2011 12:00:00 AM,NO,Human,GPS-Driven,33.4,33.41809195, , , ,CAD06000,CA,2a3e1407-4354-488e-ade0-016321d5b14c,2/12/2018 11:56:39 AM,jnewman,1/29/2019 11:29:23 AM,jnewman,,,,,{700958E6-0C86-42F5-9F90-55448E802BE8},2011-CACDD-008564,1.31605436308746E-05,0.0177077572320979
184075,USNVHTF,USNVHTF,USCACND,30475,HV53,Spring Peak,2013,8/18/2013 12:00:00 AM,NO,9/4/2013 12:00:00 AM,NO,Natural,GPS-Unknown,14230,14228.5796552, ,{B194B5CA-96E5-4018-9542-46AD2C6A97BD}, ,CAC07000,CA,038bb93c-0e95-4125-af6b-6a5c33f7362a,2/8/2018 7:42:09 AM,jnewman,1/29/2019 11:28:44 AM,jnewman,,,,,{D5225248-C703-4816-BA16-3A242A14B2D9},2013-CACND-030475,0.00592593391320406,0.51961425032427
184076,USCACDD,USCAMVU,USCACDD,10989,FLJ6,Felipe,2010,7/15/2010 12:00:00 AM,NO,7/15/2010 12:00:00 AM,NO,Natural,Mixed Methods,177.3,177.29610996, , , ,CAD07000,CA,1a00f6e7-e8d7-40de-809b-847277fcdb5b,2/12/2018 11:57:17 AM,jnewman,1/29/2019 11:29:23 AM,jnewman,,,,,{AFD97A47-EC60-4EFD-A708-24D4C185DA07},2010-CACDD-010989,6.93348665663507E-05,0.0560806624975565
184078,USCANOD,USCANOD,USCANOD,3593,J0JQ,Coyote,2018,7/15/2018 12:00:00 AM,NO,7/15/2018 12:00:00 AM,NO,Natural,Unknown,13.6,15.81398316,,,,CAN02000,CA,557836a4-c214-436c-8e69-90b3b7bf818b,1/29/2019 10:29:39 AM,jnewman,2/6/2019 11:11:43 AM,jnewman,,,,,{1B7073E1-A2E6-496D-9B3F-F8D5BE47A38A},2018-CANOD-003593,6.83541020407574E-06,0.0131739574189535
184079,USCALMU,USCALMU,USCANOD,3217,HSX0,Crooks,2013,7/26/2013 12:00:00 AM,NO,8/3/2013 12:00:00 AM,NO,Natural,GPS-Unknown,11.5,11.57401662, ,{B9680E66-61FF-4DFA-8588-61D80CF4AB5E}, ,CAN02000,CA,99b92e82-b0d9-4000-b9b3-d45b30156c83,2/8/2018 7:42:09 AM,jnewman,1/29/2019 11:28:10 AM,jnewman,,,,,{A544501E-6C49-4162-8C8F-E8E0228720C4},2013-CANOD-003217,5.03384717376321E-06,0.0116319511974429
184082,USCANOD,USCABTU,USCANOD,15145,LD43,Thirty Two,2017,9/25/2017 12:00:00 AM,NO,9/28/2017 12:00:00 AM,NO,Undetermined,Mixed Methods,28,29.14962712,,,,CAN06000,CA,d44df93c-a58c-49bc-bce0-424d2a2c8d53,1/29/2018 10:19:19 AM,jnewman,1/29/2019 11:28:10 AM,jnewman,,,,,{66E43224-2EF8-40FB-A326-AEA0D3247D47},2017-CANOD-015145,1.240982373929E-05,0.0158819146627372
184083,USCAPRI,USCATCU,USCACND,8497,K5YA,Maria,2017,7/17/2017 12:00:00 AM,NO,7/20/2017 12:00:00 AM,NO,Human,Mixed Methods,115,114.55962436,,,,CAC08000,CA,55c71223-e009-44dc-868b-b078b3446fa9,1/29/2018 10:19:19 AM,jnewman,1/29/2019 11:28:44 AM,jnewman,,,,,{35918F42-073C-42C4-81A9-1F256A4BB898},2017-CACND-008497,4.77448920719326E-05,0.0403712634652421
184085,USCACND,USCACND,USCACND,1662,JH7X,Round,2015,2/6/2015 12:00:00 AM,NO,2/16/2015 12:00:00 AM,NO,Human,GPS-Flight,6533,6537.43350404, , , ,CAC07000,CA,111d3b2c-b4a4-4c34-9617-0d1bc14260d9,2/7/2018 11:51:30 AM,jnewman,1/29/2019 11:28:44 AM,jnewman,,,,,{69280AC3-9E0D-4080-811A-0F5FB672081A},2015-CACND-001662,0.00269542174464732,0.291838109248517
184090,USCACND,USCACND,USCACND,7410,J06D,Jerusalem,2015,8/9/2015 12:00:00 AM,NO,8/24/2015 12:00:00 AM,NO,Human,Mixed Methods,25156,25118.27813044, , , ,CAC05000,CA,584117c4-2515-43df-ac0d-a5344d7451bf,2/7/2018 11:51:30 AM,jnewman,1/29/2019 11:28:44 AM,jnewman,,,,,{B4E29FDD-8FA4-4270-A26F-0953615D88EA},2015-CACND-007410,0.0105459703395354,0.769828554216533
184093,USCACDD,USCACDD,USCACDD,7894,JS38,Lake,2015,6/17/2015 12:00:00 AM,NO,9/15/2015 12:00:00 AM,NO,Human,Mixed Methods,31266,31284.31757019, , , ,CAD06000,CA,18cb81e5-3d03-40b9-8ee3-83eb4c4721f9,2/7/2018 11:51:30 AM,jnewman,1/29/2019 11:29:23 AM,jnewman,,,,,{DC7FD97E-188F-49CA-A5A0-1B95843773A6},2015-CACDD-007894,0.0123751909484326,1.31443906758338
184095,USCAPRI,USCAKRN,USCACND,27936,K506,Hudson,2017,7/18/2017 12:00:00 AM,NO,7/18/2017 12:00:00 AM,NO,Human,Mixed Methods,1182.4,1182.29656907,,,,CAC06000,CA,31625656-2b5b-4687-a5bf-12ca0bd1fb8f,1/29/2018 10:19:18 AM,jnewman,1/29/2019 11:28:44 AM,jnewman,,,,,{8685B3BC-4577-4E02-B178-E6ACD5887167},2017-CACND-027936,0.000472145059575269,0.103214679796833
184096,USCANOD,USCANOD,USCANOD,8034,J0JP,Cahto,2015,7/30/2015 12:00:00 AM,NO,8/1/2015 12:00:00 AM,NO,Natural,GPS-Unknown,15,30.23080792, , , ,CAN03000,CA,9a043514-543c-4f4d-b824-7bed6a47fb65,2/7/2018 11:51:30 AM,jnewman,1/29/2019 11:28:10 AM,jnewman,,,,,{0866C824-8991-4E83-A397-31931E47040C},2015-CANOD-008034,1.28471801872365E-05,0.0142799537196568
184105,USCASQF,USCASQF,USCACND,0,G34U,South,2012,7/29/2012 12:00:00 AM,NO,8/12/2012 12:00:00 AM,NO,Undetermined,Mixed Methods,246,271.01303187,<Null>,{4A685D7F-1979-40DF-B85C-7476D750765D},Assigned Fire Number due to one not being assigned by local incident agency,CAC06000,CA,e6f1d842-f034-428a-b54a-54609cb064d1,2/12/2018 11:56:03 AM,jnewman,1/29/2019 11:28:44 AM,jnewman,,,,,{FFD1F478-A13F-402D-BB19-CDC5014BEE6F},2012-CACND-000000,0.000109032190266589,0.042633904589491
184107,USCACND,USCABDU,USCACND,10475,GF4Z,John,2011,9/13/2011 12:00:00 AM,NO,9/16/2011 12:00:00 AM,NO,Human,Mixed Methods,5353,5799.8180908, , , ,CAC07000,CA,ca5d07e9-4eb7-4bb5-8df1-9aacf0322f0e,2/12/2018 11:56:39 AM,jnewman,1/29/2019 11:28:44 AM,jnewman,,,,,{1688960E-B5F6-4E60-B6B9-026BEC49D00B},2011-CACND-010475,0.0023796664022484,0.200825605465892
184108,USCAPRI,USCAKRN,USCACND,3375,GGS5,Harper,2011,9/10/2011 12:00:00 AM,NO,9/12/2011 12:00:00 AM,NO,Natural,Mixed Methods,465,465.29247034, , , ,CAC06000,CA,b5f7114d-173e-443a-922b-e7b616fe4d44,2/12/2018 11:56:39 AM,jnewman,1/29/2019 11:28:44 AM,jnewman,,,,,{DAC8E11F-B8AE-4464-9106-319C460C3A19},2011-CACND-003375,0.000186824543106923,0.0740126084465913
184110,USCAPRI,USCARRU,USCACDD,0,F74E,Pony,2011,7/21/2011 12:00:00 AM,NO,7/21/2011 12:00:00 AM,NO,Unknown,GPS-Driven,35,32.03894598, , , ,CAD06000,CA,b06b5b85-e1c0-41cd-95bc-d8d9169c98eb,2/12/2018 11:56:39 AM,jnewman,1/29/2019 11:29:23 AM,jnewman,,,,,{5830B734-3BD8-4CC0-BF11-E79D3BC20D0E},2011-CACDD-000000,1.25891117477295E-05,0.0181812893194527
184111,USCAPRI,USCAMVU,USCACDD,14049,H6ZM,Banner,2014,7/3/2014 12:00:00 AM,NO,7/3/2014 12:00:00 AM,NO,Undetermined,Mixed Methods,176.8,177.78040517, ,{F40BF70C-08C2-4EED-A70E-7763313664BB}, ,CAD07000,CA,9de5dc17-d308-457d-a1d7-5cbcac6cf4d2,2/8/2018 7:41:28 AM,jnewman,1/29/2019 11:29:23 AM,jnewman,,,,,{CE884A4E-7F87-4D99-A5EB-C389E25B2CA6},2014-CACDD-014049,6.94771429152752E-05,0.0504505453999971
184117,USCAPRI,USCACDD,USCACDD,614837,FW7E,Border 12,2010,10/10/2010 12:00:00 AM,NO,10/10/2010 12:00:00 AM,NO,Human,Mixed Methods,63,31.92026136, , , ,CAD06000,CA,ed229b46-1894-4ac3-9371-706fddeff14a,2/12/2018 11:57:17 AM,jnewman,1/29/2019 11:29:23 AM,jnewman,,,,,{3D0D4967-3BD3-4F31-A353-90ED376ABBB6},2010-CACDD-614837,1.2406473615556E-05,0.0216547200823938
184118,USCASQF,USCACND,USCACND,601619,FDK2,Fay,2010,5/5/2010 12:00:00 AM,NO,5/5/2010 12:00:00 AM,NO,Human,Mixed Methods,102,102.23120763, , , ,CAC06000,CA,61638cf8-e615-4d70-be5b-52e24aa42c67,2/12/2018 11:57:17 AM,jnewman,1/29/2019 11:28:44 AM,jnewman,,,,,{9A7B4189-3B1F-46A1-B44C-8DD2E215FF2D},2010-CACND-601619,4.11995506510721E-05,0.0309096955576064
184119,USCAPRI,USCASHU,USCANOD,7216,K50K,Laverne,2017,7/18/2017 12:00:00 AM,NO,7/19/2017 12:00:00 AM,NO,Human,Mixed Methods,176,175.89370165,,,,CAN06000,CA,75ba6093-e466-4f40-96e7-39d20a6aa86c,1/29/2018 10:19:19 AM,jnewman,1/29/2019 11:28:10 AM,jnewman,,,,,{0A69EB96-2B03-4540-8395-2BED2F27F234},2017-CANOD-007216,7.55999217290082E-05,0.105679739130723
184121,USCASQF,USCASQF,USCACND,2031,EZ29,Boulder II,2009,6/24/2009 12:00:00 AM,NO,6/24/2009 12:00:00 AM,NO,Unknown,GPS-Walked,11.5,11.50171448, , , ,CAC06000,CA,5f4361d1-9fcf-4cb5-abd7-4d2ad146d877,2/12/2018 11:57:47 AM,jnewman,1/29/2019 11:28:44 AM,jnewman,,,,,{D45E1F72-B0E6-4E0E-A4A7-3421356B7A91},2009-CACND-002031,4.63349897472654E-06,0.0133480664564948
184128,USCANOD,USCANOD,USCANOD,6254,J2AJ,Horse,2015,8/18/2015 12:00:00 AM,NO,8/29/2015 12:00:00 AM,NO,Natural,GPS-Unknown,146,145.90368543, , , ,CAN03000,CA,6bf04a02-91f6-4b67-ae51-bda90e8cf4ea,2/7/2018 11:51:30 AM,jnewman,1/29/2019 11:28:10 AM,jnewman,,,,,{A490173B-7FA9-4BAA-88AF-FDC0F3E64DDD},2015-CANOD-006254,6.23797900516365E-05,0.0567310137497734
184132,USCAPRI,USCASLU,USCACND,7101,K247,Hill,2017,6/26/2017 12:00:00 AM,NO,6/30/2017 12:00:00 AM,NO,Human,Mixed Methods,1564.1,1645.58409728,,,,CAC06000,CA,7e2b4ca6-41cf-4c8b-8e2a-1b1969535034,1/29/2018 10:19:19 AM,jnewman,1/29/2019 11:28:44 AM,jnewman,,,,,{63A274E0-07A2-4B13-8B08-B60A74A305F1},2017-CACND-007101,0.000660797380987788,0.175330200051109
184135,USCAPRI,USCAKRN,USCACND,0,F4XD,Ikea,2011,6/12/2011 12:00:00 AM,NO,6/12/2011 12:00:00 AM,NO,Unknown,Mixed Methods,629,667.14719775, , , ,CAC06000,CA,a47db200-a57d-4d2d-a2a5-ab1871553421,2/12/2018 11:56:39 AM,jnewman,1/29/2019 11:28:44 AM,jnewman,,,,,{C77F1C62-D3B9-46D1-8989-0A0AE780213D},2011-CACND-000000,0.000266404460035119,0.0773944788983936
184137,USCAPRI,USCALNU,USCACND,10045,LE5R,Tubbs,2017,10/8/2017 12:00:00 AM,NO,10/28/2017 12:00:00 AM,NO,Undetermined,Mixed Methods,36807,36807.37131628,Central LNU Complex,,,CAC05000,CA,76ed32e8-545a-48fe-b665-00dc9770229c,1/29/2018 10:19:19 AM,jnewman,1/29/2019 11:28:44 AM,jnewman,,,,,{63C7AA2C-D38A-49AE-B549-31904AA889D3},2017-CACND-010045,0.0153948421780115,1.41341083103905
184139,USCAPRI,USCARRU,USCACDD,71832,HQ0T,Mountain,2013,7/15/2013 12:00:00 AM,NO,7/22/2013 12:00:00 AM,NO,Human,Infrared Image,27531,27301.36979661, ,{D87BDE84-6437-449D-80DA-39BF284EDDC3}, ,CAD06000,CA,68bcbcba-6a19-406c-bf9e-ff0103d9f78f,2/8/2018 7:42:09 AM,jnewman,1/29/2019 11:29:23 AM,jnewman,,,,,{C7D64862-C88F-47F3-8017-58405B2CF7C4},2013-CACDD-071832,0.0107475046804666,0.781346509463806
184147,USCACDD,USCAMVU,USCACDD,9554,GC31,Barrett,2011,8/27/2011 12:00:00 AM,NO,8/28/2011 12:00:00 AM,NO,Natural,Mixed Methods,160,160.29573353, , , ,CAD06000,CA,cbdf3d26-4245-444c-872d-567ee0d27e7b,2/12/2018 11:56:39 AM,jnewman,1/29/2019 11:29:23 AM,jnewman,,,,,{DCC79CC5-46D2-4B61-A3FF-A13544069BD8},2011-CACDD-009554,6.23609466856578E-05,0.0356836473290699
184148,USCACDD,USCARRU,USCACDD,9214,FE3T,Gilmer,2010,5/31/2010 12:00:00 AM,NO,5/31/2010 12:00:00 AM,NO,Human,GPS-Driven,32,31.6040441, , , ,CAD06000,CA,edf86ab1-f1ed-44c3-94aa-b116451d548f,2/12/2018 11:57:17 AM,jnewman,1/29/2019 11:29:23 AM,jnewman,,,,,{F0F1BA3C-0EB6-44B4-983C-E05FBE08F416},2010-CACDD-009214,1.24454659271578E-05,0.016407005485715
184149,USCAPRI,USCARRU,USCACDD,82718,E7GC,Vail,2009,9/19/2009 12:00:00 AM,NO,9/20/2009 12:00:00 AM,NO,Unknown,Mixed Methods,3480,398.35133138, , , ,CAD06000,CA,1362dfc9-0165-46cd-9cd2-f07717a7f3fb,2/12/2018 11:57:48 AM,jnewman,1/29/2019 11:29:23 AM,jnewman,,,,,{A0A22D3E-0230-46BE-A574-0E554413A376},2009-CACDD-082718,0.000156354064301922,0.0790155366545637
184156,USCACND,USCAFKU,USCACND,12291,K99Z,Juniper,2017,8/23/2017 12:00:00 AM,NO,8/23/2017 12:00:00 AM,NO,Human,Mixed Methods,33.8,33.79174754,,,,CAC09000,CA,100fd79f-d445-4961-a2a0-f33292879aa2,1/29/2018 10:19:18 AM,jnewman,1/29/2019 11:28:44 AM,jnewman,,,,,{2BD9FDD0-6DDC-4694-928D-5AEFEB694E68},2017-CACND-012291,1.36866087814269E-05,0.0182728683796322
184157,USCAPRI,USCASHU,USCANOD,8265,HY4Z,Clover,2013,9/9/2013 12:00:00 AM,NO,10/1/2013 12:00:00 AM,NO,Undetermined,GPS-Unknown,8056,8051.54867664, ,{4C434B59-E48F-492D-B39E-5DF175275569}, ,CAN06000,CA,549a7c57-3345-481f-8204-82fc3cd2d9d4,2/8/2018 7:42:09 AM,jnewman,1/29/2019 11:28:10 AM,jnewman,,,,,{874C5178-38CE-4D71-9E4E-AB10BCFBA7BB},2013-CANOD-008265,0.00345937307019994,0.343248539392102
184158,USCAPRI,USCAFKU,USCACND,11358,KLE5,Mineral,2016,8/9/2016 12:00:00 AM,NO,8/18/2016 12:00:00 AM,NO,Human,Mixed Methods,7050,6779.57355351, ,,,CAC09000,CA,4f1a31e5-4fc6-486d-82d5-f18d652facff,2/7/2018 9:40:06 AM,jnewman,1/29/2019 11:28:44 AM,jnewman,,,,,{699A4F63-500B-4973-86E1-699F5C38D24C},2016-CACND-011358,0.00274730274759349,0.324087156354751
184159,USCACND,USCACND,USCACND,4038,JNL4,Club,2015,4/20/2015 12:00:00 AM,NO,4/21/2015 12:00:00 AM,NO,Human,GPS-Unknown,122,117.67916679, , , ,CAC05000,CA,8e2985b7-3ff4-4a62-a113-24610559eb7a,2/7/2018 11:51:30 AM,jnewman,1/29/2019 11:28:44 AM,jnewman,,,,,{27232E3A-2E64-47A3-9958-F0ACB8F2C49C},2015-CACND-004038,4.96394395668176E-05,0.0375551966776047
184161,USCANOD,USCANOD,USCANOD,8300,J2NX,Democrat,2015,8/25/2015 12:00:00 AM,NO,8/27/2015 12:00:00 AM,NO,Human,GPS-Unknown,128,123.84300911, , , ,CAN06000,CA,d3b7dbb6-d299-4484-98a5-5090ff93c82c,2/7/2018 11:51:30 AM,jnewman,1/29/2019 11:28:10 AM,jnewman,,,,,{ACC4D8CF-67A0-413A-9F52-32E705F24C60},2015-CANOD-008300,5.34151804458816E-05,0.0376590906427915
184162,USCASQF,USCASQF,USCACND,2417,F8CY,Borel,2011,7/24/2011 12:00:00 AM,NO,7/25/2011 12:00:00 AM,NO,Unknown,GPS-Driven,40,39.44973753, , , ,CAC06000,CA,736086f1-1e27-4a38-a3cb-5a308020f00a,2/12/2018 11:56:39 AM,jnewman,1/29/2019 11:28:44 AM,jnewman,,,,,{A150649B-7C18-4638-B000-353AE00A0814},2011-CACND-002417,1.58733760144969E-05,0.0185165780628304
184163,USCABDF,USCABDF,USCACDD,10468,KL99,Blue Cut,2016,8/16/2016 12:00:00 AM,NO,12/16/2016 12:00:00 AM,NO,Undetermined,Mixed Methods,37020,36266.55085149, ,,,CAD06000,CA,a5fefa86-9be4-472a-a6ff-9f3a8c053515,2/7/2018 9:40:06 AM,jnewman,1/29/2019 11:29:23 AM,jnewman,,,,,{87DB4E4C-3278-45EC-8CC3-2CCA99E2CA4E},2016-CACDD-010468,0.0143764354290852,1.27762536901897
184164,USCANOD,USCATGU,USCANOD,2933,LVX1,Spring,2018,6/13/2018 12:00:00 AM,NO,6/15/2018 12:00:00 AM,NO,Human,GPS-Driven,44,44.15546497,,,,CAN06000,CA,331f4558-7c3f-491b-aad1-1843278766ce,1/29/2019 10:29:38 AM,jnewman,2/6/2019 11:13:07 AM,jnewman,,,,,{F4251E5B-1594-4E18-BAE6-86C61B538666},2018-CANOD-002933,1.8953234757646E-05,0.0225709337343677
